,State_FIPS_Code,County_FIPS_Code,Diabetes,CHSI_County_Name_x,CHSI_State_Name_x,CHSI_State_Abbr_x,Strata_ID_Number_x,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt_Ind,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt_Ind,Shig_Exp,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
2269,47,183,8.7,Weakley,Tennessee,TN,30,"frontier status, population size, poverty, age",57,33732,28666,49149,58,34,112,14.7,9.9,13.2,22.7,20.6,24.6,62.6,58.5,62.8,12.5,12.6,17.0,2.1,1.7,3.0,90.4,89.7,98.6,7.0,0.3,8.0,0.1,0.1,1.9,1.9,0.3,1.1,1.4,0.7,5.5,6516.0,1078.0,1010.0,2194,1957,1,8.0,0,21.0,0,3.0,0,0,0,0,0,0,1999-2003
2270,47,185,10.9,White,Tennessee,TN,65,"frontier status, population size, poverty, age, population density",30,24253,12646,25965,64,49,87,14.8,12.7,15.2,23.0,20.0,25.0,61.2,58.2,62.7,14.3,11.8,17.7,1.5,1.5,2.6,97.3,75.6,98.3,1.8,0.6,23.4,0.2,0.1,0.5,0.3,0.1,0.5,1.1,0.9,4.0,5941.0,1056.0,1064.0,1565,1240,0,4.0,0,29.0,1,9.0,0,0,0,0,0,0,1994-2003
2271,47,187,5.6,Williamson,Tennessee,TN,12,"frontier status, population size, poverty, age",57,153595,126158,268187,264,137,605,5.1,4.6,9.5,26.4,24.2,29.7,65.0,60.7,64.7,7.8,7.0,10.9,0.8,0.8,1.9,92.1,79.8,97.0,5.0,0.9,11.5,0.2,0.2,1.0,2.0,0.8,5.2,3.4,1.2,10.3,9935.0,2730.0,3619.0,9512,8087,0,51.0,0,53.0,0,16.0,0,0,0,0,0,0,2001-2003
2272,47,189,7.1,Wilson,Tennessee,TN,45,"frontier status, population size, poverty, age, population density",38,100508,55104,102801,176,84,168,7.9,5.6,10.4,25.2,24.0,27.7,64.6,59.8,64.4,9.1,7.9,12.4,1.0,1.1,2.3,91.4,90.3,97.7,6.8,0.5,6.8,0.3,0.2,0.8,0.7,0.4,1.7,2.1,1.1,8.0,12778.0,2330.0,2647.0,6318,5251,0,89.0,1,64.0,1,27.0,0,0,0,0,0,0,1999-2003
2273,48,1,10.1,Anderson,Texas,TX,8,"frontier status, population size, poverty",54,56408,54746,94031,53,47,164,20.1,16.5,22.1,21.2,22.2,30.9,66.9,57.5,64.2,10.1,8.5,14.1,1.8,1.1,2.1,75.3,41.6,96.6,22.6,1.1,51.9,0.7,0.2,3.2,0.7,0.4,2.1,13.1,0.7,20.8,14021.0,1289.0,1516.0,3174,2438,0,21.0,0,55.0,0,27.0,0,0,0,0,0,0,1999-2003
2274,48,5,8.9,Angelina,Texas,TX,23,"frontier status, population size, poverty, age",37,81557,56580,94249,102,25,238,17.3,11.4,16.6,28.5,25.0,29.3,58.3,58.0,63.1,11.5,8.4,12.6,1.7,0.9,2.0,83.3,65.5,95.7,14.9,1.1,32.8,0.4,0.2,3.9,0.7,0.4,1.7,16.8,1.6,33.4,14899.0,2198.0,1901.0,4189,3414,0,23.0,0,68.0,1,32.0,0,0,0,0,0,0,1999-2003
2275,48,7,16.0,Aransas,Texas,TX,73,"frontier status, population size, poverty, age, population density",23,24640,12238,24640,98,44,79,18.5,16.4,20.2,22.9,21.7,24.9,56.5,56.5,63.3,18.5,11.8,16.5,2.1,1.7,2.5,93.7,56.6,98.9,2.0,0.3,41.7,0.6,0.1,0.6,2.6,0.2,0.8,21.7,0.5,5.8,4352.0,585.0,742.0,1360,1029,0,44.0,1,35.0,1,9.0,0,0,0,0,0,0,1994-2003
2276,48,13,11.5,Atascosa,Texas,TX,51,"frontier status, population size, poverty, age, population density",33,43226,27269,43226,35,14,41,19.0,18.0,24.6,30.3,23.5,32.2,59.0,54.9,62.5,9.6,9.6,12.6,1.2,1.2,1.8,97.0,48.6,97.0,1.1,0.7,50.7,0.9,0.2,7.1,0.6,0.2,2.3,60.4,1.0,67.7,9065.0,957.0,1300.0,2171,1897,0,34.0,0,40.0,1,22.0,0,0,0,0,0,0,1999-2003
2277,48,15,8.1,Austin,Texas,TX,40,"frontier status, population size, poverty, age",62,26123,6176,25119,40,9,46,11.3,8.8,12.7,26.1,22.5,26.9,59.0,55.5,61.5,12.7,12.1,16.8,2.1,2.2,3.7,88.9,87.2,99.2,9.9,0.1,8.5,0.3,0.1,4.7,0.4,0.1,0.8,19.6,0.7,10.1,4393.0,581.0,744.0,1386,1105,0,28.0,1,25.0,1,7.0,0,0,0,0,0,0,1994-2003
2278,48,21,4.3,Bastrop,Texas,TX,33,"frontier status, population size, poverty, age",41,69932,27640,49369,79,20,98,12.6,11.5,16.3,27.1,24.0,31.3,62.8,57.8,63.1,9.0,8.3,12.5,1.0,0.9,2.0,88.6,65.1,97.6,8.8,0.3,33.6,0.9,0.2,6.0,0.7,0.3,2.0,27.6,1.0,27.6,10424.0,1572.0,1377.0,3657,2974,1,42.0,0,52.0,1,21.0,0,0,0,0,0,0,1999-2003
2279,48,23,11.9,Baylor,Texas,TX,87,"frontier status, population size, poverty, age",32,3843,1518,12815,4,1,5,16.7,14.9,21.2,23.2,18.5,25.3,54.0,51.6,62.3,18.8,14.1,21.6,4.1,1.9,4.5,94.9,90.3,98.3,3.4,0.0,7.3,0.8,0.4,2.6,0.9,0.1,0.9,9.7,1.3,34.9,798.0,90.0,133.0,212,160,0,9.0,1,5.0,1,2.0,0,0,0,0,0,0,1994-2003
2280,48,25,11.2,Bee,Texas,TX,51,"frontier status, population size, poverty, age, population density",33,32873,27269,43226,37,14,41,24.6,18.0,24.6,23.5,23.5,32.2,66.4,54.9,62.5,8.9,9.6,12.6,1.3,1.2,1.8,87.7,48.6,97.0,10.7,0.7,50.7,0.6,0.2,7.1,0.8,0.2,2.3,55.6,1.0,67.7,5597.0,793.0,1010.0,1807,1575,0,37.0,1,32.0,1,18.0,0,0,0,0,0,0,1999-2003
2281,48,27,7.9,Bell,Texas,TX,6,"frontier status, population size, poverty",53,256057,111380,231954,242,43,697,14.8,12.4,16.5,33.0,22.4,29.6,57.8,57.8,62.9,8.1,8.5,16.2,1.2,1.1,2.7,71.0,65.8,95.0,21.5,1.0,30.1,0.9,0.3,1.9,3.4,0.7,3.4,18.3,1.9,21.0,22934.0,5907.0,4137.0,12343,10598,0,152.0,1,118.0,1,73.0,0,0,0,0,0,0,2001-2003
2282,48,29,9.1,Bexar,Texas,TX,1,"frontier status, population size",34,1518370,1214361,3635528,1218,395,20520,17.6,7.6,18.9,29.5,22.8,29.8,60.2,59.5,63.8,9.1,7.5,12.7,1.2,1.0,2.5,88.2,53.7,86.1,7.4,4.3,38.3,1.1,0.2,1.2,2.1,2.2,16.2,56.4,3.1,46.4,214976.0,36141.0,42681.0,76978,65712,0,438.0,0,389.0,1,216.0,0,0,0,1,0,0,2001-2003
2283,48,37,5.8,Bowie,Texas,TX,23,"frontier status, population size, poverty, age",37,90643,56580,94249,102,25,238,17.5,11.4,16.6,25.1,25.0,29.3,61.7,58.0,63.1,11.6,8.4,12.6,1.6,0.9,2.0,73.2,65.5,95.7,24.3,1.1,32.8,0.6,0.2,3.9,0.7,0.4,1.7,5.3,1.6,33.4,13667.0,2326.0,2589.0,4865,3881,0,74.0,1,76.0,0,36.0,0,0,0,0,0,0,1999-2003
2284,48,39,3.8,Brazoria,Texas,TX,15,"frontier status, population size, poverty, age",23,278484,107972,231578,201,138,551,11.5,10.2,13.5,28.7,25.2,28.9,62.4,59.4,63.0,8.1,8.0,12.2,0.8,0.8,2.2,84.3,69.2,93.6,10.1,3.2,26.9,0.6,0.2,0.9,3.9,0.8,3.4,24.8,1.4,21.1,35966.0,7506.0,4806.0,14266,11767,0,584.0,1,169.0,0,85.0,0,0,0,1,0,0,2001-2003
2285,48,41,3.5,Brazos,Texas,TX,7,"frontier status, population size, poverty",33,156305,125339,247571,267,37,604,18.9,16.3,20.8,26.5,26.3,31.7,66.0,57.0,61.4,6.5,7.7,13.1,1.0,1.0,1.9,83.0,43.7,93.0,10.8,2.4,52.5,0.5,0.2,5.3,4.7,0.6,3.0,19.6,1.4,54.6,14048.0,3454.0,4331.0,8329,9879,0,66.0,0,88.0,0,83.0,0,0,0,0,0,0,2001-2003
2286,48,49,14.3,Brown,Texas,TX,36,"frontier status, population size, poverty, age",23,38664,26383,48687,41,24,60,18.1,15.8,23.3,26.3,25.0,26.8,58.0,57.7,60.2,13.7,11.6,14.9,2.0,1.6,2.4,93.9,58.3,93.9,4.1,0.4,40.6,0.7,0.2,20.2,0.6,0.2,0.7,17.6,1.1,17.6,6308.0,851.0,1082.0,2054,1729,0,9.0,0,34.0,0,23.0,0,0,0,0,0,0,1999-2003
2287,48,53,6.7,Burnet,Texas,TX,49,"frontier status, population size, poverty, age, population density",35,41676,28892,46496,42,31,61,11.9,12.7,16.3,23.0,20.8,25.5,56.0,56.5,61.1,18.3,12.2,18.7,2.7,1.9,3.1,96.4,70.9,97.4,1.7,0.3,27.6,0.7,0.2,1.6,0.4,0.2,1.0,16.0,0.8,12.5,6440.0,778.0,996.0,2295,1717,0,18.0,0,23.0,1,7.0,0,0,0,0,0,0,1999-2003
2288,48,55,5.5,Caldwell,Texas,TX,52,"frontier status, population size, poverty, age, population density",40,36523,25732,47941,67,46,68,14.7,16.2,26.3,27.8,22.0,29.1,60.8,58.1,63.2,9.8,9.2,13.2,1.6,1.1,1.8,89.9,32.9,98.6,7.9,0.6,66.3,0.7,0.1,2.1,0.7,0.1,0.8,43.2,0.6,13.8,6656.0,816.0,718.0,1894,1571,0,33.0,1,32.0,1,15.0,0,0,0,0,0,0,1999-2003
2289,48,57,9.3,Calhoun,Texas,TX,42,"frontier status, population size, poverty, age",53,20606,8134,24778,40,9,66,16.3,12.5,16.4,28.7,24.4,32.4,56.8,55.8,63.2,13.2,9.2,13.3,1.3,1.0,2.1,92.6,63.9,97.6,2.6,0.3,35.4,0.6,0.1,2.6,3.9,0.1,1.5,43.9,1.2,46.9,4062.0,563.0,463.0,1055,852,0,67.0,1,33.0,1,17.0,0,0,0,0,0,0,1994-2003
2290,48,59,5.1,Callahan,Texas,TX,43,"frontier status, population size, poverty, age",57,13516,7102,22197,15,8,41,14.3,11.5,16.5,24.2,23.3,26.8,58.2,55.7,61.1,15.6,12.2,17.2,2.1,1.8,3.3,97.2,74.8,98.2,0.8,0.2,23.2,0.6,0.1,6.7,0.5,0.1,0.8,8.0,0.7,20.0,1881.0,273.0,393.0,736,589,1,20.0,1,18.0,1,8.0,0,0,0,0,0,0,1994-2003
2291,48,61,10.2,Cameron,Texas,TX,5,"frontier status, population size, poverty",25,378311,296772,505505,418,124,2519,29.5,12.8,21.5,35.5,22.7,31.2,53.9,56.7,63.5,9.3,8.5,15.5,1.3,1.2,2.7,97.5,49.7,92.5,0.8,1.9,46.6,0.6,0.2,1.5,0.7,0.9,3.8,85.9,2.3,54.7,92999.0,10576.0,8905.0,17635,16282,0,218.0,1,180.0,1,138.0,0,0,0,0,0,0,2001-2003
2292,48,67,11.2,Cass,Texas,TX,36,"frontier status, population size, poverty, age",23,30155,26383,48687,32,24,60,17.4,15.8,23.3,24.0,25.0,26.8,57.6,57.7,60.2,15.8,11.6,14.9,2.7,1.6,2.4,79.6,58.3,93.9,18.8,0.4,40.6,0.5,0.2,20.2,0.2,0.2,0.7,2.5,1.1,17.6,5149.0,833.0,982.0,1642,1260,0,11.0,0,27.0,0,18.0,0,0,0,0,0,0,1999-2003
2293,48,73,3.0,Cherokee,Texas,TX,35,"frontier status, population size, poverty, age",27,48464,27228,49644,46,32,87,18.2,14.6,20.3,27.5,21.8,26.5,58.2,57.6,62.1,12.3,12.6,16.6,2.0,1.6,2.6,83.5,62.3,98.0,14.7,0.5,36.6,0.5,0.2,17.0,0.6,0.3,0.7,16.8,0.8,16.0,9836.0,1147.0,1524.0,2522,2040,0,23.0,0,38.0,1,28.0,0,0,0,0,0,0,1999-2003
2294,48,85,3.3,Collin,Texas,TX,10,"frontier status, population size, poverty, age",36,659457,292916,558341,778,461,1681,5.4,4.9,10.5,28.5,24.2,28.9,65.5,59.2,65.0,5.5,6.9,12.2,0.5,0.7,2.6,81.3,71.5,93.5,6.9,2.0,20.0,0.5,0.2,0.8,9.6,1.3,8.4,12.7,3.0,20.6,34653.0,15186.0,11713.0,33815,27037,0,143.0,0,204.0,1,102.0,0,0,0,1,0,0,2001-2003
2295,48,89,7.5,Colorado,Texas,TX,43,"frontier status, population size, poverty, age",57,20736,7102,22197,22,8,41,15.6,11.5,16.5,25.9,23.3,26.8,55.9,55.7,61.1,15.5,12.2,17.2,2.7,1.8,3.3,84.6,74.8,98.2,14.2,0.2,23.2,0.5,0.1,6.7,0.4,0.1,0.8,22.4,0.7,20.0,4147.0,447.0,464.0,1106,917,0,28.0,0,28.0,1,12.0,0,0,0,0,0,0,1994-2003
2296,48,91,8.4,Comal,Texas,TX,18,"frontier status, population size, poverty, age",20,96018,52773,97206,171,69,274,9.9,6.8,10.3,24.8,21.1,25.2,61.4,59.0,63.7,12.1,11.7,14.4,1.7,1.7,2.8,96.4,87.6,98.1,1.5,0.4,4.9,0.6,0.1,0.7,0.7,0.3,2.1,23.6,1.2,8.1,10306.0,1986.0,2480.0,5177,4117,0,88.0,1,65.0,1,12.0,0,0,0,0,0,0,1999-2003
2297,48,97,6.4,Cooke,Texas,TX,34,"frontier status, population size, poverty, age",22,38847,28910,46480,44,22,70,13.6,12.5,16.4,27.3,22.5,27.3,58.4,57.0,60.8,12.5,12.3,15.7,1.8,1.6,2.6,94.1,81.0,97.3,3.2,0.4,17.2,1.0,0.2,7.5,0.6,0.3,0.7,12.6,1.0,18.5,5176.0,810.0,1081.0,2035,1690,1,13.0,0,24.0,1,11.0,0,0,0,0,0,0,1999-2003
2298,48,99,9.8,Coryell,Texas,TX,20,"frontier status, population size, poverty, age",32,75802,63024,109206,72,34,196,15.7,9.4,13.7,28.4,24.6,28.4,65.1,59.4,64.2,5.8,8.0,12.0,0.7,0.8,2.3,72.0,72.7,96.9,21.5,0.7,21.5,1.0,0.3,8.2,2.6,0.4,1.5,13.6,2.0,13.6,8363.0,1630.0,1287.0,3914,3733,0,28.0,0,52.0,1,26.0,0,0,0,0,0,0,1999-2003
2299,48,113,6.6,Dallas,Texas,TX,1,"frontier status, population size",34,2305454,1214361,3635528,2621,395,20520,16.9,7.6,18.9,29.7,22.8,29.8,62.0,59.5,63.8,7.4,7.5,12.7,0.9,1.0,2.5,72.9,53.7,86.1,20.9,4.3,38.3,0.6,0.2,1.2,4.5,2.2,16.2,36.1,3.1,46.4,358739.0,67505.0,45683.0,116280,95238,0,944.0,1,614.0,1,341.0,0,0,0,1,0,0,2001-2003
2300,48,121,4.6,Denton,Texas,TX,10,"frontier status, population size, poverty, age",36,554642,292916,558341,624,461,1681,8.3,4.9,10.5,28.3,24.2,28.9,66.4,59.2,65.0,4.9,6.9,12.2,0.5,0.7,2.6,85.1,71.5,93.5,7.1,2.0,20.0,0.6,0.2,0.8,5.6,1.3,8.4,15.2,3.0,20.6,36451.0,13174.0,13684.0,28552,24344,0,176.0,1,175.0,1,88.0,0,0,0,1,0,0,2001-2003
2301,48,133,15.3,Eastland,Texas,TX,71,"frontier status, population size, poverty, age, population density",33,18393,7147,20507,20,19,28,18.1,16.2,21.1,24.9,20.0,25.2,55.5,56.6,63.8,16.8,12.1,18.3,2.7,1.6,2.7,96.2,57.6,99.0,2.3,0.2,41.9,0.6,0.1,0.8,0.3,0.1,0.7,13.6,0.5,17.8,3306.0,418.0,586.0,993,812,0,40.0,1,27.0,1,9.0,0,0,0,0,0,0,1994-2003
2302,48,135,9.3,Ector,Texas,TX,7,"frontier status, population size, poverty",33,125339,125339,247571,139,37,604,19.3,16.3,20.8,31.3,26.3,31.7,57.7,57.0,61.4,9.9,7.7,13.1,1.1,1.0,1.9,92.4,43.7,93.0,4.9,2.4,52.5,1.1,0.2,5.3,0.8,0.6,3.0,47.6,1.4,54.6,23929.0,2926.0,2898.0,6206,5410,0,52.0,0,70.0,1,66.0,0,0,0,0,0,0,2001-2003
2303,48,139,6.1,Ellis,Texas,TX,15,"frontier status, population size, poverty, age",23,133474,107972,231578,142,138,551,10.9,10.2,13.5,28.9,25.2,28.9,62.1,59.4,63.0,8.0,8.0,12.2,1.1,0.8,2.2,89.2,69.2,93.6,8.7,3.2,26.9,0.7,0.2,0.9,0.5,0.8,3.4,21.1,1.4,21.1,18291.0,3339.0,2879.0,6831,5885,0,34.0,0,79.0,1,40.0,0,0,0,1,0,0,2001-2003
2304,48,141,8.1,El Paso,Texas,TX,3,"frontier status, population size, poverty",39,721598,550521,928032,712,432,8966,25.7,11.2,19.6,33.1,22.4,32.0,56.6,58.4,66.3,9.2,7.4,12.4,1.1,1.0,2.3,93.5,45.6,87.6,3.3,3.4,51.3,1.1,0.2,3.6,1.3,1.5,9.0,80.9,2.2,43.6,141032.0,20827.0,26564.0,34838,31459,0,248.0,0,292.0,1,292.0,0,0,0,1,1,0,2001-2003
2305,48,143,6.2,Erath,Texas,TX,49,"frontier status, population size, poverty, age, population density",35,34076,28892,46496,31,31,61,15.8,12.7,16.3,26.7,20.8,25.5,59.8,56.5,61.1,11.4,12.2,18.7,2.1,1.9,3.1,96.5,70.9,97.4,1.1,0.3,27.6,0.7,0.2,1.6,1.0,0.2,1.0,16.3,0.8,12.5,4613.0,685.0,964.0,1804,1715,0,29.0,1,21.0,1,7.0,0,0,0,0,0,0,1999-2003
2306,48,147,5.4,Fannin,Texas,TX,49,"frontier status, population size, poverty, age, population density",35,33142,28892,46496,37,31,61,15.4,12.7,16.3,23.2,20.8,25.5,60.5,56.5,61.1,14.1,12.2,18.7,2.1,1.9,3.1,90.0,70.9,97.4,7.7,0.3,27.6,0.9,0.2,1.6,0.5,0.2,1.0,7.2,0.8,12.5,6200.0,849.0,926.0,1824,1436,0,10.0,0,20.0,1,6.0,0,0,0,0,0,0,1999-2003
2307,48,149,7.6,Fayette,Texas,TX,62,"frontier status, population size, poverty, age, population density",32,22537,6796,19677,24,17,23,12.5,11.9,15.6,23.2,20.1,25.2,55.8,55.8,60.6,17.2,13.1,19.4,3.8,1.9,3.7,91.5,86.5,98.8,7.4,0.3,9.8,0.6,0.2,1.4,0.3,0.1,0.4,15.6,0.6,13.6,4512.0,438.0,535.0,1241,931,0,36.0,1,28.0,1,11.0,0,0,0,0,0,0,1994-2003
2308,48,157,4.1,Fort Bend,Texas,TX,10,"frontier status, population size, poverty, age",36,463650,292916,558341,530,461,1681,8.4,4.9,10.5,28.9,24.2,28.9,65.0,59.2,65.0,5.6,6.9,12.2,0.5,0.7,2.6,62.4,71.5,93.5,21.1,2.0,20.0,0.4,0.2,0.8,14.9,1.3,8.4,22.3,3.0,20.6,45055.0,10887.0,9345.0,23760,20541,0,102.0,0,143.0,0,72.0,0,0,0,0,0,0,2001-2003
2309,48,167,9.3,Galveston,Texas,TX,6,"frontier status, population size, poverty",53,277563,111380,231954,697,43,697,13.7,12.4,16.5,27.0,22.4,29.6,62.1,57.8,62.9,9.7,8.5,16.2,1.2,1.1,2.7,80.7,65.8,95.0,14.9,1.0,30.1,0.5,0.3,1.9,2.8,0.7,3.4,19.8,1.9,21.0,34267.0,7876.0,7395.0,14552,11807,0,161.0,1,125.0,1,78.0,0,0,0,1,0,0,2001-2003
2310,48,171,5.8,Gillespie,Texas,TX,59,"frontier status, population size, poverty, age, population density",32,23088,7073,22330,22,15,25,10.8,9.0,12.1,20.7,20.1,23.6,53.8,55.7,62.2,21.7,13.4,18.4,3.8,2.1,4.6,98.6,92.6,99.1,0.4,0.1,2.6,0.5,0.1,2.2,0.2,0.2,0.9,16.9,0.6,7.0,3329.0,373.0,781.0,1308,941,0,24.0,1,22.0,1,6.0,0,0,0,0,0,0,1994-2003
2311,48,179,5.2,Gray,Texas,TX,63,"frontier status, population size, poverty, age, population density",32,21479,9378,21479,23,24,32,15.0,12.1,16.5,24.4,21.1,24.8,57.4,56.7,62.7,15.4,11.8,17.2,2.7,1.6,3.3,90.6,68.0,98.5,6.1,0.3,31.6,1.0,0.1,0.7,0.6,0.1,0.6,16.4,0.8,2.8,3552.0,474.0,522.0,1163,922,0,12.0,0,30.0,1,7.0,0,0,0,0,0,0,1994-2003
2312,48,181,7.1,Grayson,Texas,TX,6,"frontier status, population size, poverty",53,116834,111380,231954,125,43,697,13.5,12.4,16.5,25.8,22.4,29.6,59.4,57.8,62.9,12.8,8.5,16.2,2.0,1.1,2.7,90.1,65.8,95.0,5.9,1.0,30.1,1.4,0.3,1.9,0.7,0.7,3.4,8.7,1.9,21.0,15179.0,2977.0,3061.0,6216,4993,0,28.0,0,55.0,0,34.0,0,0,0,0,0,0,2001-2003
2313,48,183,9.3,Gregg,Texas,TX,6,"frontier status, population size, poverty",53,115649,111380,231954,422,43,697,16.4,12.4,16.5,28.0,22.4,29.6,58.7,57.8,62.9,11.7,8.5,16.2,1.6,1.1,2.7,76.9,65.8,95.0,20.4,1.0,30.1,0.6,0.3,1.9,1.0,0.7,3.4,11.8,1.9,21.0,15260.0,2993.0,2768.0,5981,4945,0,53.0,1,54.0,0,34.0,0,0,0,1,0,0,2001-2003
2314,48,187,11.1,Guadalupe,Texas,TX,23,"frontier status, population size, poverty, age",37,103032,56580,94249,145,25,238,12.1,11.4,16.6,27.1,25.0,29.3,61.1,58.0,63.1,10.5,8.4,12.6,1.4,0.9,2.0,91.4,65.5,95.7,5.6,1.1,32.8,0.7,0.2,3.9,1.2,0.4,1.7,33.6,1.6,33.4,14355.0,2230.0,2772.0,5404,4557,0,53.0,0,78.0,1,37.0,0,0,0,0,0,0,1999-2003
2315,48,189,6.8,Hale,Texas,TX,51,"frontier status, population size, poverty, age, population density",33,36233,27269,43226,36,14,41,20.1,18.0,24.6,32.1,23.5,32.2,55.5,54.9,62.5,10.8,9.6,12.6,1.6,1.2,1.8,92.0,48.6,97.0,5.9,0.7,50.7,1.2,0.2,7.1,0.6,0.2,2.3,52.0,1.0,67.7,7161.0,923.0,717.0,1777,1597,1,51.0,1,36.0,0,20.0,0,0,0,0,0,0,1999-2003
2316,48,199,9.5,Hardin,Texas,TX,29,"frontier status, population size, poverty, age",37,50976,28447,55936,57,40,141,12.5,9.5,12.9,26.2,23.7,32.3,61.4,58.8,64.1,11.2,7.3,12.0,1.2,0.8,2.1,92.0,80.7,98.5,6.6,0.4,17.3,0.3,0.1,1.1,0.3,0.2,2.2,3.0,0.8,19.2,6825.0,1606.0,1265.0,2700,2187,0,30.0,1,34.0,1,12.0,0,0,0,0,0,0,1999-2003
2317,48,201,5.9,Harris,Texas,TX,1,"frontier status, population size",34,3693050,1214361,3635528,2136,395,20520,16.2,7.6,18.9,30.1,22.8,29.8,62.2,59.5,63.8,6.9,7.5,12.7,0.7,1.0,2.5,74.4,53.7,86.1,18.4,4.3,38.3,0.6,0.2,1.2,5.6,2.2,16.2,37.3,3.1,46.4,576580.0,105445.0,84282.0,185430,154931,0,1012.0,0,955.0,1,530.0,0,0,0,1,1,0,2001-2003
2318,48,203,5.4,Harrison,Texas,TX,8,"frontier status, population size, poverty",54,63459,54746,94031,71,47,164,16.1,16.5,22.1,26.9,22.2,30.9,60.2,57.5,64.2,11.2,8.5,14.1,1.7,1.1,2.1,75.3,41.6,96.6,23.1,1.1,51.9,0.4,0.2,3.2,0.6,0.4,2.1,7.4,0.7,20.8,8815.0,1734.0,1659.0,3339,2793,0,27.0,0,62.0,0,31.0,0,0,0,0,0,0,1999-2003
2319,48,209,7.0,Hays,Texas,TX,20,"frontier status, population size, poverty, age",32,124432,63024,109206,184,34,196,12.4,9.4,13.7,26.4,24.6,28.4,65.9,59.4,64.2,6.9,8.0,12.0,0.8,0.8,2.3,93.0,72.7,96.9,4.1,0.7,21.5,0.8,0.3,8.2,1.1,0.4,1.5,31.0,2.0,13.6,10738.0,2668.0,3316.0,6617,6709,0,142.0,1,73.0,1,37.0,0,0,0,0,0,0,1999-2003
2320,48,213,9.9,Henderson,Texas,TX,24,"frontier status, population size, poverty, age",35,80017,57558,94198,92,40,257,16.6,12.3,16.6,24.5,21.0,26.2,57.9,57.9,61.9,15.7,12.0,16.6,1.9,1.6,3.0,91.8,83.7,97.0,6.4,0.8,13.7,0.5,0.2,2.3,0.4,0.3,1.5,8.9,0.7,15.0,14347.0,1874.0,2492.0,4330,3360,0,18.0,0,52.0,1,26.0,0,0,0,0,0,0,1999-2003
2321,48,215,7.1,Hidalgo,Texas,TX,3,"frontier status, population size, poverty",39,678275,550521,928032,432,432,8966,31.0,11.2,19.6,36.8,22.4,32.0,54.0,58.4,66.3,8.2,7.4,12.4,1.1,1.0,2.3,97.4,45.6,87.6,0.9,3.4,51.3,0.6,0.2,3.6,0.9,1.5,9.0,89.2,2.2,43.6,178816.0,20096.0,24431.0,30994,29349,0,374.0,1,258.0,1,258.0,0,0,0,0,0,0,2001-2003
2322,48,217,8.5,Hill,Texas,TX,35,"frontier status, population size, poverty, age",27,35424,27228,49644,37,32,87,16.1,14.6,20.3,26.0,21.8,26.5,57.4,57.6,62.1,14.5,12.6,16.6,2.1,1.6,2.6,91.2,62.3,98.0,6.9,0.5,36.6,0.4,0.2,17.0,0.4,0.3,0.7,16.0,0.8,16.0,6534.0,916.0,1033.0,1879,1503,1,13.0,0,26.0,1,20.0,0,0,0,0,0,0,1999-2003
2323,48,219,1.1,Hockley,Texas,TX,67,"frontier status, population size, poverty, age, population density",31,22787,8756,21398,25,20,28,17.5,17.4,27.9,30.0,23.6,30.0,57.4,57.9,62.5,10.9,9.2,13.0,1.8,1.3,2.1,94.5,37.4,80.1,3.7,18.4,61.5,1.0,0.1,1.0,0.4,0.2,0.9,41.1,0.8,10.0,4343.0,501.0,718.0,1154,1030,1,40.0,1,37.0,1,14.0,0,0,0,0,0,0,1994-2003
2324,48,221,12.0,Hood,Texas,TX,30,"frontier status, population size, poverty, age",57,47930,28666,49149,114,34,112,11.1,9.9,13.2,22.9,20.6,24.6,58.5,58.5,62.8,16.9,12.6,17.0,1.7,1.7,3.0,97.0,89.7,98.6,0.8,0.3,8.0,0.8,0.1,1.9,0.4,0.3,1.1,8.8,0.7,5.5,5490.0,1070.0,1256.0,2645,2014,0,22.0,0,26.0,1,4.0,0,0,0,1,0,0,1999-2003
2325,48,223,11.1,Hopkins,Texas,TX,34,"frontier status, population size, poverty, age",22,33381,28910,46480,43,22,70,14.7,12.5,16.4,26.2,22.5,27.3,59.1,57.0,60.8,12.8,12.3,15.7,2.0,1.6,2.6,90.6,81.0,97.3,7.6,0.4,17.2,0.8,0.2,7.5,0.4,0.3,0.7,12.2,1.0,18.5,5845.0,796.0,975.0,1767,1387,0,14.0,0,21.0,0,10.0,0,0,0,0,0,0,1999-2003
